User_ID,Influencer_Name,Week,Clicked,Visited_Landing,Downloaded_Offer,Purchased,Cart_Value_USD,Campaign_Name,Platform,Followers,Tier,Engagement_Rate,Cost,Conversions,ROI,Revenue,Impressions,Clicks,Fake_Follower_%,Brand_Safety_Rating,Safety_Bucket,Content_Match_Score,Posting_Frequency,Story_View_Rate_%,Would_Rehire,Sentiment_Score,AdCred_Score
U0045,Influencer_73,2,1,0,0,0,0.00,Campaign_4,Instagram,265360,Macro,3.61,1473.26,24.00,0.48,707.16,471466,40175,10.14,5,High,0.44,10,62.16,1,-0.18,0.44
U0045,Influencer_73,3,1,1,0,0,0.00,Campaign_4,Instagram,265360,Macro,3.61,1473.26,24.00,0.48,707.16,471466,40175,10.14,5,High,0.44,10,62.16,1,-0.18,0.44
U0046,Influencer_128,1,1,1,1,0,0.00,Campaign_8,Instagram,1748944,Mega,1.45,841.7,89.00,1.66,1397.22,2568865,93559,0,4,High,0.46,48,30.72,1,0.44,0.51
U0046,Influencer_128,2,1,1,0,0,0.00,Campaign_8,Instagram,1748944,Mega,1.45,841.7,96.00,1.66,1397.22,2568865,93559,0,4,High,0.46,48,30.72,1,0.44,0.51
U0046,Influencer_128,3,1,1,1,0,0.00,Campaign_8,Instagram,1748944,Mega,1.45,841.7,96.00,1.66,1397.22,2568865,93559,0,4,High,0.46,48,30.72,1,0.44,0.51
U0047,Influencer_294,1,0,0,0,0,0.00,Campaign_4,YouTube,1044202,Mega,0.99,1282.82,176.00,3.71,4759.26,1871447,103389,15.47,5,High,0.48,27,40.56,1,1,0.64
U0047,Influencer_294,2,1,0,0,0,0.00,Campaign_4,YouTube,1044202,Mega,0.99,1282.82,176.00,3.71,4759.26,1871447,103389,20.94,5,High,0.48,27,40.56,1,1,0.64
U0047,Influencer_294,3,1,1,0,0,0.00,Campaign_4,YouTube,1044202,Mega,0.99,1282.82,176.00,3.71,4759.26,1871447,103389,15.47,5,High,0.48,27,40.56,1,1,0.64
U0048,Influencer_277,1,1,1,1,1,83.43,Campaign_20,Instagram,641253,Mega,7.36,4164.28,89.00,3.41,14200.19,657761,8377,24.83,5,High,0.68,8,18.03,1,0.44,0.77
U0048,Influencer_277,2,1,1,1,0,0.00,Campaign_20,Instagram,641253,Mega,7.36,4164.28,183.00,3.41,14200.19,657761,8377,24.83,5,High,0.68,8,18.03,1,0.44,0.77
U0048,Influencer_277,3,0,0,0,0,0.00,Campaign_20,Instagram,641253,Mega,7.36,4164.28,183.00,3.41,14200.19,657761,8377,24.83,5,High,0.68,8,18.03,1,0.44,0.77
U0049,Influencer_100,1,1,1,1,1,43.80,Campaign_14,YouTube,1769686,Mega,3.58,4410.75,20.00,1.84,8115.78,2783439,174048,23.91,4,High,0.43,5,39.05,1,-0.18,0.39
U0049,Influencer_100,2,0,0,0,0,0.00,Campaign_14,YouTube,1769686,Mega,4.70,4410.75,89.00,1.84,8115.78,2783439,174048,23.91,4,High,0.43,5,39.05,1,-0.18,0.39
U0049,Influencer_100,3,0,0,0,0,0.00,Campaign_14,YouTube,1769686,Mega,3.58,4410.75,20.00,1.84,8115.78,2783439,174048,23.91,4,High,0.43,5,39.05,1,-0.18,0.39
U0050,Influencer_48,1,1,1,1,1,69.94,Campaign_20,YouTube,19499,Micro,7.03,752.91,195.00,3,2258.73,24468,1197,20.94,2,Low,0.54,59,25.02,1,-0.27,0.64
U0050,Influencer_48,2,0,0,0,0,0.00,Campaign_20,YouTube,19499,Micro,7.03,752.91,195.00,3,2258.73,24468,1197,12.66,2,Low,0.54,59,25.02,1,-0.27,0.64
U0050,Influencer_48,3,0,0,0,0,0.00,Campaign_20,YouTube,19499,Micro,7.03,752.91,195.00,3,2258.73,24468,1197,12.66,2,Low,0.54,59,25.02,1,-0.27,0.64
U0051,Influencer_156,1,1,1,0,0,0.00,Campaign_4,Instagram,340273,Macro,9.35,4861.24,166.00,3.74,18181.04,63345,1151,12.59,5,High,0.77,10,24.26,1,0.29,0.82
U0051,Influencer_156,2,1,1,1,0,0.00,Campaign_4,Instagram,340273,Macro,9.35,4861.24,166.00,3.74,18181.04,63345,1151,12.59,5,High,0.77,10,24.26,1,0.29,0.82
U0051,Influencer_156,3,1,1,0,0,0.00,Campaign_4,Instagram,340273,Macro,9.35,4861.24,166.00,3.74,18181.04,63345,1151,12.59,5,High,0.77,10,24.26,1,0.29,0.82
U0052,Influencer_172,1,1,1,0,0,0.00,Campaign_20,YouTube,955869,Mega,7.17,4828.17,112.00,1.3,6276.62,332873,6875,42.69,4,High,0.74,10,56.39,1,-0.43,0.57
U0052,Influencer_172,2,1,0,0,0,0.00,Campaign_20,YouTube,955869,Mega,4.70,4828.17,112.00,1.3,6276.62,332873,6875,42.69,4,High,0.74,10,56.39,1,-0.43,0.57
U0052,Influencer_172,3,0,0,0,0,0.00,Campaign_20,YouTube,955869,Mega,7.17,4828.17,112.00,1.3,6276.62,332873,6875,42.69,4,High,0.74,10,56.39,1,-0.43,0.57
U0053,Influencer_125,1,0,0,0,0,0.00,Campaign_2,TikTok,192143,Mid-Tier,5.47,1402.68,148.00,3.77,5288.1,86799,4455,26.16,1,Low,0.76,16,29.55,1,0.64,0.59
U0053,Influencer_125,2,1,0,0,0,0.00,Campaign_2,TikTok,192143,Mid-Tier,3.58,1402.68,148.00,3.77,5288.1,86799,4455,26.16,1,Low,0.76,16,29.55,1,0.64,0.59
U0053,Influencer_125,3,1,1,1,1,96.72,Campaign_2,TikTok,192143,Mid-Tier,3.58,1402.68,148.00,3.77,5288.1,86799,4455,26.16,1,Low,0.76,16,29.55,1,0.64,0.59
U0054,Influencer_240,1,1,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,89.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0054,Influencer_240,2,1,1,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,89.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0054,Influencer_240,3,1,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,180.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0055,Influencer_53,1,1,1,1,1,16.22,Campaign_2,YouTube,405844,Macro,9.51,1853.14,109.00,1.69,3131.81,456558,14855,7.15,2,Low,0.41,41,11.09,1,0.37,0.67
U0055,Influencer_53,2,1,1,0,0,0.00,Campaign_2,YouTube,405844,Macro,9.51,1853.14,89.00,1.69,3131.81,456558,14855,7.15,2,Low,0.41,41,11.09,1,0.37,0.67
U0055,Influencer_53,3,0,0,0,0,0.00,Campaign_2,YouTube,405844,Macro,9.51,1853.14,89.00,1.69,3131.81,456558,14855,7.15,2,Low,0.41,41,11.09,1,0.37,0.67
U0056,Influencer_179,1,1,0,0,0,0.00,Campaign_18,YouTube,518885,Mega,9.80,791.11,75.00,3.37,2666.04,309991,8079,26.45,4,High,0.58,20,11.08,1,0.28,0.68
U0056,Influencer_179,2,1,1,1,1,91.00,Campaign_18,YouTube,518885,Mega,9.80,791.11,75.00,3.37,2666.04,309991,8079,26.45,4,High,0.58,20,11.08,1,0.28,0.68
U0056,Influencer_179,3,1,1,0,0,0.00,Campaign_18,YouTube,518885,Mega,9.80,791.11,75.00,3.37,2666.04,309991,8079,26.45,4,High,0.58,20,11.08,1,0.28,0.68
U0057,Influencer_236,1,0,0,0,0,0.00,Campaign_12,YouTube,1728436,Mega,7.80,4760.47,51.00,0.68,3237.12,1869182,126290,15.19,2,Low,0.45,50,57.35,1,-0.04,0.52
U0057,Influencer_236,2,1,0,0,0,0.00,Campaign_12,YouTube,1728436,Mega,7.80,4760.47,51.00,0.68,3237.12,1869182,126290,15.19,2,Low,0.45,50,57.35,1,-0.04,0.52
U0057,Influencer_236,3,0,0,0,0,0.00,Campaign_12,YouTube,1728436,Mega,7.80,4760.47,51.00,0.68,3237.12,1869182,126290,15.19,2,Low,0.45,50,57.35,1,-0.04,0.52
U0058,Influencer_241,1,1,1,1,0,0.00,Campaign_18,TikTok,1010448,Mega,5.96,3310.95,37.00,1.91,6323.91,800633,26545,1.46,4,High,0.46,20,18.44,1,0.38,0.57
U0058,Influencer_241,2,1,1,0,0,0.00,Campaign_18,TikTok,1010448,Mega,5.47,3310.95,37.00,1.91,6323.91,800633,26545,1.46,4,High,0.46,20,18.44,1,0.38,0.57
U0058,Influencer_241,3,0,0,0,0,0.00,Campaign_18,TikTok,1010448,Mega,5.47,3310.95,37.00,1.91,6323.91,800633,26545,1.46,4,High,0.46,20,18.44,1,0.38,0.57
U0059,Influencer_94,1,1,1,1,1,69.52,Campaign_19,YouTube,525973,Mega,0.67,2135.83,151.00,1.46,3118.31,426581,7605,15.8,4,High,0.62,33,46.13,1,0.78,0.58
U0059,Influencer_94,2,1,0,0,0,0.00,Campaign_19,YouTube,525973,Mega,0.67,2135.83,151.00,1.46,3118.31,426581,7605,20.94,4,High,0.62,33,46.13,1,0.78,0.58
U0059,Influencer_94,3,1,0,0,0,0.00,Campaign_19,YouTube,525973,Mega,0.67,2135.83,151.00,1.46,3118.31,426581,7605,15.8,4,High,0.62,33,46.13,1,0.78,0.58
U0060,Influencer_158,1,0,0,0,0,0.00,Campaign_4,YouTube,914556,Mega,0.86,1198.38,76.00,1.42,1701.7,1404417,118599,27.88,2,Low,0.6,60,25.59,1,0.5,0.42
U0060,Influencer_158,2,0,0,0,0,0.00,Campaign_4,YouTube,914556,Mega,0.86,1198.38,76.00,1.42,1701.7,1404417,118599,27.88,2,Low,0.6,60,25.59,1,0.5,0.42
U0060,Influencer_158,3,0,0,0,0,0.00,Campaign_4,YouTube,914556,Mega,0.86,1198.38,76.00,1.42,1701.7,1404417,118599,27.88,2,Low,0.6,60,25.59,1,0.5,0.42
U0061,Influencer_81,1,1,1,1,0,0.00,Campaign_11,TikTok,187500,Mid-Tier,1.20,3881.04,184.00,0.39,1513.61,204309,3264,16.37,2,Low,0.76,19,29.38,0,0.48,0.58
U0061,Influencer_81,2,0,0,0,0,0.00,Campaign_11,TikTok,187500,Mid-Tier,1.20,3881.04,184.00,0.39,1513.61,204309,3264,16.37,2,Low,0.76,19,29.38,0,0.48,0.58
U0061,Influencer_81,3,0,0,0,0,0.00,Campaign_11,TikTok,187500,Mid-Tier,5.47,3881.04,184.00,0.39,1513.61,204309,3264,16.37,2,Low,0.76,19,29.38,0,0.48,0.58
U0062,Influencer_158,1,1,1,1,0,0.00,Campaign_4,YouTube,914556,Mega,0.86,1198.38,76.00,1.42,1701.7,1404417,118599,20.94,2,Low,0.6,60,25.59,1,0.5,0.42
U0062,Influencer_158,2,0,0,0,0,0.00,Campaign_4,YouTube,914556,Mega,0.86,1198.38,76.00,1.42,1701.7,1404417,118599,27.88,2,Low,0.6,60,25.59,1,0.5,0.42
U0062,Influencer_158,3,0,0,0,0,0.00,Campaign_4,YouTube,914556,Mega,0.86,1198.38,76.00,1.42,1701.7,1404417,118599,27.88,2,Low,0.6,60,25.59,1,0.5,0.42
U0063,Influencer_61,1,0,0,0,0,0.00,Campaign_9,Instagram,1226210,Mega,6.65,3551.91,61.00,3.27,11614.75,2223098,63326,19.74,5,High,0.57,10,28.72,1,-0.04,0.57
U0063,Influencer_61,2,1,1,1,1,60.27,Campaign_9,Instagram,1226210,Mega,6.65,3551.91,61.00,3.27,11614.75,2223098,63326,19.74,5,High,0.57,10,28.72,1,-0.04,0.57
U0063,Influencer_61,3,0,0,0,0,0.00,Campaign_9,Instagram,1226210,Mega,6.65,3551.91,61.00,3.27,11614.75,2223098,63326,19.74,5,High,0.57,10,28.72,1,-0.04,0.57
U0064,Influencer_109,1,1,0,0,0,0.00,Campaign_17,TikTok,898938,Mega,8.67,4357.45,37.00,3.82,16645.46,1658821,86896,22.1,3,Medium,0.65,16,61.33,1,0.46,0.62
U0064,Influencer_109,2,1,1,1,0,0.00,Campaign_17,TikTok,898938,Mega,8.67,4357.45,37.00,3.82,16645.46,1658821,86896,22.1,3,Medium,0.65,16,61.33,1,0.46,0.62
U0064,Influencer_109,3,0,0,0,0,0.00,Campaign_17,TikTok,898938,Mega,8.67,4357.45,37.00,3.82,16645.46,1658821,86896,22.1,3,Medium,0.65,16,61.33,1,0.46,0.62
U0065,Influencer_171,1,1,1,0,0,0.00,Campaign_5,TikTok,1210459,Mega,4.54,4789.96,170.00,1.42,6801.74,1726798,111763,38.71,4,High,0.48,26,38.25,1,0.57,0.63
U0065,Influencer_171,2,0,0,0,0,0.00,Campaign_5,TikTok,1210459,Mega,4.54,4789.96,170.00,1.42,6801.74,1726798,111763,38.71,4,High,0.48,26,38.25,1,0.57,0.63
U0065,Influencer_171,3,1,1,0,0,0.00,Campaign_5,TikTok,1210459,Mega,4.54,4789.96,170.00,1.42,6801.74,1726798,111763,38.71,4,High,0.48,26,38.25,1,0.57,0.63
U0066,Influencer_17,1,1,1,0,0,0.00,Campaign_20,TikTok,668072,Mega,1.86,2497.94,85.00,3.04,7593.74,1178781,95245,7.95,3,Medium,0.78,15,48.32,1,-0.1,0.47
U0066,Influencer_17,2,0,0,0,0,0.00,Campaign_20,TikTok,668072,Mega,1.86,2497.94,85.00,3.04,7593.74,1178781,95245,7.95,3,Medium,0.78,15,48.32,1,-0.1,0.47
U0066,Influencer_17,3,0,0,0,0,0.00,Campaign_20,TikTok,668072,Mega,1.86,2497.94,89.00,3.04,7593.74,1178781,95245,7.95,3,Medium,0.78,15,48.32,1,-0.1,0.47
U0067,Influencer_152,1,0,0,0,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0067,Influencer_152,2,1,1,1,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0067,Influencer_152,3,0,0,0,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0068,Influencer_290,1,0,0,0,0,0.00,Campaign_1,TikTok,452637,Macro,4.07,4822,155.00,0.29,1398.38,497489,12383,11.71,1,Low,0.44,41,40.73,0,0.44,0.56
U0068,Influencer_290,2,1,0,0,0,0.00,Campaign_1,TikTok,452637,Macro,4.07,4822,89.00,0.29,1398.38,497489,12383,11.71,1,Low,0.44,41,40.73,0,0.44,0.56
U0068,Influencer_290,3,0,0,0,0,0.00,Campaign_1,TikTok,452637,Macro,5.47,4822,155.00,0.29,1398.38,497489,12383,19.22,1,Low,0.44,41,40.73,0,0.44,0.56
U0069,Influencer_152,1,1,0,0,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0069,Influencer_152,2,0,0,0,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0069,Influencer_152,3,1,1,0,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,89.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0070,Influencer_211,1,1,1,0,0,0.00,Campaign_19,Instagram,53494,Mid-Tier,9.11,197.55,50.00,0.34,67.17,61483,5718,0,3,Medium,0.63,35,57.34,1,0.59,0.69
U0070,Influencer_211,2,1,1,1,0,0.00,Campaign_19,Instagram,53494,Mid-Tier,5.11,197.55,50.00,0.34,67.17,61483,5718,0,3,Medium,0.63,35,57.34,1,0.59,0.69
U0070,Influencer_211,3,1,1,1,0,0.00,Campaign_19,Instagram,53494,Mid-Tier,9.11,197.55,50.00,0.34,67.17,61483,5718,0,3,Medium,0.63,35,57.34,1,0.59,0.69
U0071,Influencer_124,1,1,1,1,1,56.02,Campaign_20,YouTube,1909012,Mega,6.44,811.87,79.00,3.96,3215.01,519593,6653,19.03,4,High,0.74,8,10.93,1,0.97,0.7
U0071,Influencer_124,2,1,0,0,0,0.00,Campaign_20,YouTube,1909012,Mega,6.44,811.87,79.00,3.96,3215.01,519593,6653,19.03,4,High,0.74,8,10.93,1,0.97,0.7
U0071,Influencer_124,3,0,0,0,0,0.00,Campaign_20,YouTube,1909012,Mega,6.44,811.87,79.00,3.96,3215.01,519593,6653,19.03,4,High,0.74,8,10.93,1,0.97,0.7
U0072,Influencer_152,1,1,0,0,0,0.00,Campaign_5,Instagram,1069706,Mega,5.11,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0072,Influencer_152,2,1,1,1,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0072,Influencer_152,3,1,1,0,0,0.00,Campaign_5,Instagram,1069706,Mega,4.94,1153.82,48.00,2.94,3392.23,480625,41161,9.91,4,High,0.62,59,43.9,1,0.91,0.61
U0073,Influencer_240,1,0,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,180.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0073,Influencer_240,2,1,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,180.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0073,Influencer_240,3,1,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,180.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0074,Influencer_213,1,0,0,0,0,0.00,Campaign_15,TikTok,963117,Mega,9.41,2335.28,4.00,3.41,7963.3,1493485,114696,13.78,3,Medium,0.47,55,10.14,1,0.4,0.59
U0074,Influencer_213,2,0,0,0,0,0.00,Campaign_15,TikTok,963117,Mega,9.41,2335.28,4.00,3.41,7963.3,1493485,114696,13.78,3,Medium,0.47,55,10.14,1,0.4,0.59
U0074,Influencer_213,3,1,1,1,0,0.00,Campaign_15,TikTok,963117,Mega,5.47,2335.28,4.00,3.41,7963.3,1493485,114696,13.78,3,Medium,0.47,55,10.14,1,0.4,0.59
U0075,Influencer_80,1,1,1,1,1,35.64,Campaign_14,Instagram,258949,Macro,8.31,1678.23,196.00,1.99,3339.68,83451,1202,19.09,5,High,0.59,11,42.35,1,0.86,0.85
U0075,Influencer_80,2,1,1,0,0,0.00,Campaign_14,Instagram,258949,Macro,8.31,1678.23,196.00,1.99,3339.68,83451,1202,19.09,5,High,0.59,11,42.35,1,0.86,0.85
U0075,Influencer_80,3,1,1,1,0,0.00,Campaign_14,Instagram,258949,Macro,5.11,1678.23,196.00,1.99,3339.68,83451,1202,19.09,5,High,0.59,11,42.35,1,0.86,0.85
U0076,Influencer_275,1,1,1,0,0,0.00,Campaign_11,YouTube,1279022,Mega,5.37,268.47,104.00,2.08,558.42,187271,17438,18.36,2,Low,0.41,43,13.53,1,-0.49,0.46
U0076,Influencer_275,2,1,1,1,0,0.00,Campaign_11,YouTube,1279022,Mega,5.37,268.47,104.00,2.08,558.42,187271,17438,18.36,2,Low,0.41,43,13.53,1,-0.49,0.46
U0076,Influencer_275,3,1,1,0,0,0.00,Campaign_11,YouTube,1279022,Mega,5.37,268.47,104.00,2.08,558.42,187271,17438,18.36,2,Low,0.41,43,13.53,1,-0.49,0.46
U0077,Influencer_163,1,0,0,0,0,0.00,Campaign_1,YouTube,838940,Mega,2.71,3575.25,119.00,1.54,5505.88,1546335,82094,4.27,4,High,0.84,31,57.67,1,0.21,0.6
U0077,Influencer_163,2,0,0,0,0,0.00,Campaign_1,YouTube,838940,Mega,2.71,3575.25,119.00,1.54,5505.88,1546335,82094,4.27,4,High,0.84,31,57.67,1,0.21,0.6
U0077,Influencer_163,3,0,0,0,0,0.00,Campaign_1,YouTube,838940,Mega,2.71,3575.25,119.00,1.54,5505.88,1546335,82094,4.27,4,High,0.84,31,57.67,1,0.21,0.6
U0078,Influencer_138,1,1,0,0,0,0.00,Campaign_20,TikTok,270098,Macro,1.78,3246.79,72.00,3.8,12337.8,326554,21364,21.59,2,Low,0.86,15,19.91,1,0.25,0.47
U0078,Influencer_138,2,0,0,0,0,0.00,Campaign_20,TikTok,270098,Macro,1.78,3246.79,72.00,3.8,12337.8,326554,21364,21.59,2,Low,0.86,15,19.91,1,0.25,0.47
U0078,Influencer_138,3,1,0,0,0,0.00,Campaign_20,TikTok,270098,Macro,1.78,3246.79,72.00,3.8,12337.8,326554,21364,19.22,2,Low,0.86,15,19.91,1,0.25,0.47
U0079,Influencer_2,1,0,0,0,0,0.00,Campaign_12,Instagram,1540569,Mega,6.17,1008.69,86.00,2.61,2632.68,1076105,56595,2.79,1,Low,0.96,54,62.68,1,0.31,0.63
U0079,Influencer_2,2,0,0,0,0,0.00,Campaign_12,Instagram,1540569,Mega,5.11,1008.69,86.00,2.61,2632.68,1076105,56595,2.79,1,Low,0.96,54,62.68,1,0.31,0.63
U0079,Influencer_2,3,0,0,0,0,0.00,Campaign_12,Instagram,1540569,Mega,6.17,1008.69,86.00,2.61,2632.68,1076105,56595,2.79,1,Low,0.96,54,62.68,1,0.31,0.63
U0080,Influencer_5,1,1,1,0,0,0.00,Campaign_20,YouTube,1076497,Mega,2.35,2462.06,184.00,0.85,2092.75,1638006,42418,23.52,4,High,0.52,22,50.44,1,-0.47,0.51
U0080,Influencer_5,2,1,0,0,0,0.00,Campaign_20,YouTube,1076497,Mega,4.70,2462.06,184.00,0.85,2092.75,1638006,42418,23.52,4,High,0.52,22,50.44,1,-0.47,0.51
U0080,Influencer_5,3,0,0,0,0,0.00,Campaign_20,YouTube,1076497,Mega,2.35,2462.06,184.00,0.85,2092.75,1638006,42418,23.52,4,High,0.52,22,50.44,1,-0.47,0.51
U0081,Influencer_83,1,1,0,0,0,0.00,Campaign_8,YouTube,565710,Mega,6.95,1551.1,69.00,1.41,2187.05,273825,9379,32.42,3,Medium,0.79,21,37.65,1,0.66,0.64
U0081,Influencer_83,2,1,1,0,0,0.00,Campaign_8,YouTube,565710,Mega,4.70,1551.1,69.00,1.41,2187.05,273825,9379,32.42,3,Medium,0.79,21,37.65,1,0.66,0.64
U0081,Influencer_83,3,1,0,0,0,0.00,Campaign_8,YouTube,565710,Mega,6.95,1551.1,69.00,1.41,2187.05,273825,9379,32.42,3,Medium,0.79,21,37.65,1,0.66,0.64
U0082,Influencer_66,1,0,0,0,0,0.00,Campaign_5,Instagram,1426099,Mega,1.54,576.98,145.00,0.65,375.04,1316094,37427,31.86,2,Low,0.52,36,13.43,1,0.92,0.53
U0082,Influencer_66,2,1,0,0,0,0.00,Campaign_5,Instagram,1426099,Mega,1.54,576.98,145.00,0.65,375.04,1316094,37427,31.86,2,Low,0.52,36,13.43,1,0.92,0.53
U0082,Influencer_66,3,0,0,0,0,0.00,Campaign_5,Instagram,1426099,Mega,1.54,576.98,89.00,0.65,375.04,1316094,37427,31.86,2,Low,0.52,36,13.43,1,0.92,0.53
U0083,Influencer_136,1,1,1,0,0,0.00,Campaign_13,TikTok,1927978,Mega,3.07,4083.96,89.00,1.22,4982.43,2051489,98634,28.35,5,High,0.77,28,19.88,1,-0.21,0.57
U0083,Influencer_136,2,0,0,0,0,0.00,Campaign_13,TikTok,1927978,Mega,3.07,4083.96,156.00,1.22,4982.43,2051489,98634,28.35,5,High,0.77,28,19.88,1,-0.21,0.57
U0083,Influencer_136,3,0,0,0,0,0.00,Campaign_13,TikTok,1927978,Mega,3.07,4083.96,156.00,1.22,4982.43,2051489,98634,28.35,5,High,0.77,28,19.88,1,-0.21,0.57
U0084,Influencer_166,1,1,0,0,0,0.00,Campaign_2,YouTube,129164,Mid-Tier,1.36,3522.15,110.00,2.19,7713.51,137163,13015,16.46,4,High,0.86,54,61.67,1,-0.09,0.51
U0084,Influencer_166,2,0,0,0,0,0.00,Campaign_2,YouTube,129164,Mid-Tier,1.36,3522.15,89.00,2.19,7713.51,137163,13015,16.46,4,High,0.86,54,61.67,1,-0.09,0.51
U0084,Influencer_166,3,1,0,0,0,0.00,Campaign_2,YouTube,129164,Mid-Tier,1.36,3522.15,110.00,2.19,7713.51,137163,13015,16.46,4,High,0.86,54,61.67,1,-0.09,0.51
U0085,Influencer_243,1,1,0,0,0,0.00,Campaign_7,YouTube,20374,Micro,4.70,3965.48,146.00,3.31,13125.74,38095,3202,27.91,2,Low,0.99,48,47.49,1,0.79,0.81
U0085,Influencer_243,2,1,1,0,0,0.00,Campaign_7,YouTube,20374,Micro,9.61,3965.48,146.00,3.31,13125.74,38095,3202,27.91,2,Low,0.99,48,47.49,1,0.79,0.81
U0085,Influencer_243,3,1,0,0,0,0.00,Campaign_7,YouTube,20374,Micro,9.61,3965.48,146.00,3.31,13125.74,38095,3202,20.94,2,Low,0.99,48,47.49,1,0.79,0.81
U0086,Influencer_2,1,0,0,0,0,0.00,Campaign_12,Instagram,1540569,Mega,6.17,1008.69,86.00,2.61,2632.68,1076105,56595,18.68,1,Low,0.96,54,62.68,1,0.31,0.63
U0086,Influencer_2,2,0,0,0,0,0.00,Campaign_12,Instagram,1540569,Mega,6.17,1008.69,89.00,2.61,2632.68,1076105,56595,18.68,1,Low,0.96,54,62.68,1,0.31,0.63
U0086,Influencer_2,3,1,1,1,0,0.00,Campaign_12,Instagram,1540569,Mega,6.17,1008.69,86.00,2.61,2632.68,1076105,56595,2.79,1,Low,0.96,54,62.68,1,0.31,0.63
U0087,Influencer_242,1,1,0,0,0,0.00,Campaign_14,YouTube,958593,Mega,2.33,2550.55,104.00,2.39,6095.81,1616913,140829,20.94,4,High,0.71,9,26.12,1,-0.21,0.49
U0087,Influencer_242,2,0,0,0,0,0.00,Campaign_14,YouTube,958593,Mega,4.70,2550.55,104.00,2.39,6095.81,1616913,140829,19.69,4,High,0.71,9,26.12,1,-0.21,0.49
U0087,Influencer_242,3,0,0,0,0,0.00,Campaign_14,YouTube,958593,Mega,2.33,2550.55,104.00,2.39,6095.81,1616913,140829,19.69,4,High,0.71,9,26.12,1,-0.21,0.49
U0088,Influencer_266,1,1,0,0,0,0.00,Campaign_6,Instagram,279604,Macro,2.09,3137.58,152.00,0.32,1004.03,144784,6701,36.7,3,Medium,0.58,50,15.19,1,0.19,0.5
U0088,Influencer_266,2,1,1,1,0,0.00,Campaign_6,Instagram,279604,Macro,2.09,3137.58,152.00,0.32,1004.03,144784,6701,36.7,3,Medium,0.58,50,15.19,1,0.19,0.5
U0088,Influencer_266,3,0,0,0,0,0.00,Campaign_6,Instagram,279604,Macro,5.11,3137.58,152.00,0.32,1004.03,144784,6701,36.7,3,Medium,0.58,50,15.19,1,0.19,0.5
U0089,Influencer_177,1,1,1,0,0,0.00,Campaign_19,YouTube,53555,Mid-Tier,4.70,1840.1,58.00,2.45,4508.24,58950,3445,0,4,High,0.49,24,37.65,1,0.9,0.67
U0089,Influencer_177,2,1,1,0,0,0.00,Campaign_19,YouTube,53555,Mid-Tier,6.91,1840.1,58.00,2.45,4508.24,58950,3445,0,4,High,0.49,24,37.65,1,0.9,0.67
U0089,Influencer_177,3,0,0,0,0,0.00,Campaign_19,YouTube,53555,Mid-Tier,6.91,1840.1,58.00,2.45,4508.24,58950,3445,0,4,High,0.49,24,37.65,1,0.9,0.67
U0090,Influencer_284,1,0,0,0,0,0.00,Campaign_9,Instagram,888766,Mega,5.11,2618.44,94.00,1.54,4032.4,1347488,88930,11.93,1,Low,0.73,4,37.67,1,0.94,0.64
